,Date,Holiday,Country,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2,Year
1565,2017-04-14,Langfredag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1566,2017-04-16,Påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1567,2017-04-17,Anden påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1568,2017-05-12,Store bededag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1569,2017-05-25,Kristi himmelfartsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1570,2017-06-04,Pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1571,2017-06-05,Anden pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1572,2017-12-25,Juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1573,2017-12-26,Anden juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2017
1574,2018-01-01,Nytårsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1575,2018-03-25,Palmesøndag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1576,2018-03-29,Skærtorsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1577,2018-03-30,Langfredag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1578,2018-04-01,Påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1579,2018-04-02,Anden påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1580,2018-04-27,Store bededag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1581,2018-05-10,Kristi himmelfartsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1582,2018-05-20,Pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1583,2018-05-21,Anden pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1584,2018-12-25,Juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1585,2018-12-26,Anden juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2018
1586,2019-01-01,Nytårsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1587,2019-04-14,Palmesøndag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1588,2019-04-18,Skærtorsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1589,2019-04-19,Langfredag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1590,2019-04-21,Påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1591,2019-04-22,Anden påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1592,2019-05-17,Store bededag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1593,2019-05-30,Kristi himmelfartsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1594,2019-06-09,Pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1595,2019-06-10,Anden pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1596,2019-12-25,Juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1597,2019-12-26,Anden juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2019
1598,2020-01-01,Nytårsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1599,2020-04-05,Palmesøndag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1600,2020-04-09,Skærtorsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1601,2020-04-10,Langfredag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1602,2020-04-12,Påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1603,2020-04-13,Anden påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1604,2020-05-08,Store bededag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1605,2020-05-21,Kristi himmelfartsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1606,2020-05-31,Pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1607,2020-06-01,Anden pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1608,2020-12-25,Juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1609,2020-12-26,Anden juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2020
1610,2021-01-01,Nytårsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1611,2021-03-28,Palmesøndag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1612,2021-04-01,Skærtorsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1613,2021-04-02,Langfredag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1614,2021-04-04,Påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1615,2021-04-05,Anden påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1616,2021-04-30,Store bededag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1617,2021-05-13,Kristi himmelfartsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1618,2021-05-23,Pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1619,2021-05-24,Anden pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1620,2021-12-25,Juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1621,2021-12-26,Anden juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2021
1622,2022-01-01,Nytårsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1623,2022-04-10,Palmesøndag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1624,2022-04-14,Skærtorsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1625,2022-04-15,Langfredag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1626,2022-04-17,Påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1627,2022-04-18,Anden påskedag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1628,2022-05-13,Store bededag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1629,2022-05-26,Kristi himmelfartsdag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1630,2022-06-05,Pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1631,2022-06-06,Anden pinsedag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1632,2022-12-25,Juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1633,2022-12-26,Anden juledag,denmark,DK,DNK,208,ISO 3166-2:DK,2022
1634,2016-01-01,Año Nuevo [New Year's Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1635,2016-01-04,Día de los Santos Reyes [Epiphany],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1636,2016-01-21,Día de la Altagracia [Lady of Altagracia],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1637,2016-01-25,Día de Duarte [Juan Pablo Duarte Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1638,2016-02-27,Día de Independencia [Independence Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1639,2016-03-25,Viernes Santo [Good Friday],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1640,2016-05-02,Día del Trabajo [Labor Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1641,2016-06-11,Corpus Christi [Feast of Corpus Christi],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1642,2016-08-15,Día de la Restauración [Restoration Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1643,2016-09-24,Día de las Mercedes             [Our Lady of Mercedes Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1644,2016-11-06,Día de la Constitución [Constitution Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1645,2016-12-25,Día de Navidad [Christmas Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2016
1646,2017-01-01,Año Nuevo [New Year's Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1647,2017-01-09,Día de los Santos Reyes [Epiphany],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1648,2017-01-21,Día de la Altagracia [Lady of Altagracia],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1649,2017-01-30,Día de Duarte [Juan Pablo Duarte Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1650,2017-02-27,Día de Independencia [Independence Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1651,2017-04-14,Viernes Santo [Good Friday],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1652,2017-05-01,Día del Trabajo [Labor Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1653,2017-06-11,Corpus Christi [Feast of Corpus Christi],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1654,2017-08-14,Día de la Restauración [Restoration Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1655,2017-09-24,Día de las Mercedes             [Our Lady of Mercedes Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1656,2017-11-06,Día de la Constitución [Constitution Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1657,2017-12-25,Día de Navidad [Christmas Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2017
1658,2018-01-01,Año Nuevo [New Year's Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1659,2018-01-06,Día de los Santos Reyes [Epiphany],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1660,2018-01-21,Día de la Altagracia [Lady of Altagracia],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1661,2018-01-29,Día de Duarte [Juan Pablo Duarte Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1662,2018-02-27,Día de Independencia [Independence Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1663,2018-03-30,Viernes Santo [Good Friday],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1664,2018-04-30,Día del Trabajo [Labor Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1665,2018-06-11,Corpus Christi [Feast of Corpus Christi],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1666,2018-08-20,Día de la Restauración [Restoration Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1667,2018-09-24,Día de las Mercedes             [Our Lady of Mercedes Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1668,2018-11-05,Día de la Constitución [Constitution Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1669,2018-12-25,Día de Navidad [Christmas Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2018
1670,2019-01-01,Año Nuevo [New Year's Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1671,2019-01-06,Día de los Santos Reyes [Epiphany],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1672,2019-01-21,Día de la Altagracia [Lady of Altagracia],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1673,2019-01-26,Día de Duarte [Juan Pablo Duarte Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1674,2019-02-27,Día de Independencia [Independence Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1675,2019-04-19,Viernes Santo [Good Friday],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1676,2019-04-29,Día del Trabajo [Labor Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1677,2019-06-11,Corpus Christi [Feast of Corpus Christi],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1678,2019-08-19,Día de la Restauración [Restoration Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1679,2019-09-24,Día de las Mercedes             [Our Lady of Mercedes Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1680,2019-11-04,Día de la Constitución [Constitution Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1681,2019-12-25,Día de Navidad [Christmas Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2019
1682,2020-01-01,Año Nuevo [New Year's Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1683,2020-01-06,Día de los Santos Reyes [Epiphany],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1684,2020-01-21,Día de la Altagracia [Lady of Altagracia],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1685,2020-01-26,Día de Duarte [Juan Pablo Duarte Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1686,2020-02-27,Día de Independencia [Independence Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1687,2020-04-10,Viernes Santo [Good Friday],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1688,2020-05-04,Día del Trabajo [Labor Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1689,2020-06-11,Corpus Christi [Feast of Corpus Christi],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1690,2020-08-16,Día de la Restauración [Restoration Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1691,2020-09-24,Día de las Mercedes             [Our Lady of Mercedes Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1692,2020-11-09,Día de la Constitución [Constitution Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1693,2020-12-25,Día de Navidad [Christmas Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2020
1694,2021-01-01,Año Nuevo [New Year's Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1695,2021-01-04,Día de los Santos Reyes [Epiphany],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1696,2021-01-21,Día de la Altagracia [Lady of Altagracia],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1697,2021-01-25,Día de Duarte [Juan Pablo Duarte Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1698,2021-02-27,Día de Independencia [Independence Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1699,2021-04-02,Viernes Santo [Good Friday],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1700,2021-05-01,Día del Trabajo [Labor Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1701,2021-06-11,Corpus Christi [Feast of Corpus Christi],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1702,2021-08-16,Día de la Restauración [Restoration Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1703,2021-09-24,Día de las Mercedes             [Our Lady of Mercedes Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1704,2021-11-06,Día de la Constitución [Constitution Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1705,2021-12-25,Día de Navidad [Christmas Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2021
1706,2022-01-01,Año Nuevo [New Year's Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1707,2022-01-10,Día de los Santos Reyes [Epiphany],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1708,2022-01-21,Día de la Altagracia [Lady of Altagracia],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1709,2022-01-24,Día de Duarte [Juan Pablo Duarte Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1710,2022-02-27,Día de Independencia [Independence Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1711,2022-04-15,Viernes Santo [Good Friday],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1712,2022-05-02,Día del Trabajo [Labor Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1713,2022-06-11,Corpus Christi [Feast of Corpus Christi],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1714,2022-08-15,Día de la Restauración [Restoration Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1715,2022-09-24,Día de las Mercedes             [Our Lady of Mercedes Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1716,2022-11-06,Día de la Constitución [Constitution Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1717,2022-12-25,Día de Navidad [Christmas Day],dominican republic,DO,DOM,214,ISO 3166-2:DO,2022
1718,2016-01-01,New Year's Day - Bank Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1719,2016-01-07,Coptic Christmas,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1720,2016-01-25,Revolution Day - January 25,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1721,2016-05-01,"Labour Day, Coptic Easter Sunday",egypt,EG,EGY,818,ISO 3166-2:EG,2016
1722,2016-05-02,Sham El Nessim,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1723,2016-04-25,Sinai Liberation Day,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1724,2016-10-06,Armed Forces Day,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1725,2016-06-30,30 June Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1726,2016-07-23,Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1727,2016-07-06,Eid al-Fitr,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1728,2016-07-07,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1729,2016-07-08,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1730,2016-09-10,Arafat Day,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1731,2016-09-11,Eid al-Adha,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1732,2016-09-12,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1733,2016-09-13,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1734,2016-10-02,Islamic New Year,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1735,2016-12-11,Prophet Muhammad's Birthday,egypt,EG,EGY,818,ISO 3166-2:EG,2016
1736,2017-01-01,New Year's Day - Bank Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1737,2017-01-07,Coptic Christmas,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1738,2017-01-25,Revolution Day - January 25,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1739,2017-04-16,Coptic Easter Sunday,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1740,2017-04-17,Sham El Nessim,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1741,2017-04-25,Sinai Liberation Day,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1742,2017-05-01,Labour Day,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1743,2017-10-06,Armed Forces Day,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1744,2017-06-30,30 June Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1745,2017-07-23,Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1746,2017-06-25,Eid al-Fitr,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1747,2017-06-26,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1748,2017-06-27,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1749,2017-08-31,Arafat Day,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1750,2017-09-01,Eid al-Adha,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1751,2017-09-02,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1752,2017-09-03,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1753,2017-09-21,Islamic New Year,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1754,2017-11-30,Prophet Muhammad's Birthday,egypt,EG,EGY,818,ISO 3166-2:EG,2017
1755,2018-01-01,New Year's Day - Bank Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1756,2018-01-07,Coptic Christmas,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1757,2018-01-25,Revolution Day - January 25,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1758,2018-04-08,Coptic Easter Sunday,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1759,2018-04-09,Sham El Nessim,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1760,2018-04-25,Sinai Liberation Day,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1761,2018-05-01,Labour Day,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1762,2018-10-06,Armed Forces Day,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1763,2018-06-30,30 June Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1764,2018-07-23,Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1765,2018-06-15,Eid al-Fitr,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1766,2018-06-16,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1767,2018-06-17,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1768,2018-08-20,Arafat Day,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1769,2018-08-21,Eid al-Adha,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1770,2018-08-22,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1771,2018-08-23,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1772,2018-09-11,Islamic New Year,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1773,2018-11-20,Prophet Muhammad's Birthday,egypt,EG,EGY,818,ISO 3166-2:EG,2018
1774,2019-01-01,New Year's Day - Bank Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1775,2019-01-07,Coptic Christmas,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1776,2019-01-25,Revolution Day - January 25,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1777,2019-04-28,Coptic Easter Sunday,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1778,2019-04-29,Sham El Nessim,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1779,2019-04-25,Sinai Liberation Day,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1780,2019-05-01,Labour Day,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1781,2019-10-06,Armed Forces Day,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1782,2019-06-30,30 June Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1783,2019-07-23,Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1784,2019-06-04,Eid al-Fitr,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1785,2019-06-05,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1786,2019-06-06,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1787,2019-08-10,Arafat Day,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1788,2019-08-11,Eid al-Adha,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1789,2019-08-12,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1790,2019-08-13,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1791,2019-08-31,Islamic New Year,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1792,2019-11-09,Prophet Muhammad's Birthday,egypt,EG,EGY,818,ISO 3166-2:EG,2019
1793,2020-01-01,New Year's Day - Bank Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1794,2020-01-07,Coptic Christmas,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1795,2020-01-25,Revolution Day - January 25,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1796,2020-04-19,Coptic Easter Sunday,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1797,2020-04-20,Sham El Nessim,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1798,2020-04-25,Sinai Liberation Day,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1799,2020-05-01,Labour Day,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1800,2020-10-06,Armed Forces Day,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1801,2020-06-30,30 June Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1802,2020-07-23,Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1803,2020-05-24,Eid al-Fitr,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1804,2020-05-25,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1805,2020-05-26,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1806,2020-07-30,Arafat Day,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1807,2020-07-31,Eid al-Adha,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1808,2020-08-01,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1809,2020-08-02,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1810,2020-08-20,Islamic New Year,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1811,2020-10-29,Prophet Muhammad's Birthday,egypt,EG,EGY,818,ISO 3166-2:EG,2020
1812,2021-01-01,New Year's Day - Bank Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1813,2021-01-07,Coptic Christmas,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1814,2021-01-25,Revolution Day - January 25,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1815,2021-05-02,Coptic Easter Sunday,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1816,2021-05-03,Sham El Nessim,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1817,2021-04-25,Sinai Liberation Day,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1818,2021-05-01,Labour Day,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1819,2021-10-06,Armed Forces Day,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1820,2021-06-30,30 June Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1821,2021-07-23,Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1822,2021-05-13,Eid al-Fitr,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1823,2021-05-14,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1824,2021-05-15,Eid al-Fitr Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1825,2021-07-19,Arafat Day,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1826,2021-07-20,Eid al-Adha,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1827,2021-07-21,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1828,2021-07-22,Eid al-Adha Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1829,2021-08-09,Islamic New Year,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1830,2021-10-18,Prophet Muhammad's Birthday,egypt,EG,EGY,818,ISO 3166-2:EG,2021
1831,2022-01-01,New Year's Day - Bank Holiday,egypt,EG,EGY,818,ISO 3166-2:EG,2022
1832,2022-01-07,Coptic Christmas,egypt,EG,EGY,818,ISO 3166-2:EG,2022
1833,2022-01-25,Revolution Day - January 25,egypt,EG,EGY,818,ISO 3166-2:EG,2022
1834,2022-04-24,Coptic Easter Sunday,egypt,EG,EGY,818,ISO 3166-2:EG,2022
1835,2022-04-25,"Sinai Liberation Day, Sham El Nessim",egypt,EG,EGY,818,ISO 3166-2:EG,2022
1836,2022-05-01,Labour Day,egypt,EG,EGY,818,ISO 3166-2:EG,2022
1837,2022-10-06,Armed Forces Day,egypt,EG,EGY,818,ISO 3166-2:EG,2022
1838,2022-06-30,30 June Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2022
1839,2022-07-23,Revolution Day,egypt,EG,EGY,818,ISO 3166-2:EG,2022
